,id,zipcode,season,price_median_region,price_median_season,price,recommendation_price,profit
3230,1545804240,98038,spring,342000.0,349975.0,252000.0,327600.0,75600.0
3232,2215900410,98038,spring,342000.0,349975.0,323000.0,419900.0,96900.0
3234,2025700730,98038,spring,342000.0,349975.0,287200.0,373360.0,86160.0
3256,5111400081,98038,summer,342000.0,339989.0,280000.0,364000.0,84000.0
3257,4396000180,98038,fall,342000.0,347500.0,267500.0,347750.0,80250.0
3262,1545807920,98038,fall,342000.0,347500.0,245000.0,318500.0,73500.0
3265,2025700790,98038,summer,342000.0,339989.0,290700.0,377910.0,87210.0
3266,2525300540,98038,fall,342000.0,347500.0,185000.0,240500.0,55500.0
3267,3523069060,98038,fall,342000.0,347500.0,290000.0,377000.0,87000.0
3286,2310000250,98038,spring,342000.0,349975.0,190000.0,247000.0,57000.0
3287,1441300130,98038,winter,342000.0,336500.0,319000.0,414700.0,95700.0
3293,2025701190,98038,spring,342000.0,349975.0,295000.0,383500.0,88500.0
3308,2310000440,98038,fall,342000.0,347500.0,279950.0,363935.0,83985.0
3313,2215901190,98038,spring,342000.0,349975.0,254000.0,330200.0,76200.0
3333,5111400086,98038,spring,342000.0,349975.0,110000.0,143000.0,33000.0
3335,1545806720,98038,summer,342000.0,339989.0,254950.0,331435.0,76485.0
3341,2025701390,98038,summer,342000.0,339989.0,316000.0,410800.0,94800.0
3347,2215900900,98038,spring,342000.0,349975.0,295000.0,383500.0,88500.0
3348,2025700740,98038,summer,342000.0,339989.0,275250.0,357825.0,82575.0
3350,2215900930,98038,spring,342000.0,349975.0,225000.0,292500.0,67500.0
3357,1545806960,98038,spring,342000.0,349975.0,295000.0,383500.0,88500.0
3359,2025701080,98038,spring,342000.0,349975.0,305000.0,396500.0,91500.0
3360,422069067,98038,spring,342000.0,349975.0,276500.0,359450.0,82950.0
3371,1545808960,98038,winter,342000.0,336500.0,237500.0,308750.0,71250.0
3383,1545807180,98038,spring,342000.0,349975.0,190000.0,247000.0,57000.0
3467,7374600060,98007,winter,555000.0,585340.0,550000.0,715000.0,165000.0
3470,1562100030,98007,fall,555000.0,525000.0,515000.0,669500.0,154500.0
3473,2159900060,98007,winter,555000.0,585340.0,451101.0,586431.3,135330.3
3481,4040200490,98007,summer,555000.0,597500.0,461000.0,599300.0,138300.0
3482,793200100,98007,winter,555000.0,585340.0,360000.0,468000.0,108000.0
3484,2207100405,98007,spring,555000.0,577500.0,423000.0,549900.0,126900.0
3487,2207200820,98007,fall,555000.0,525000.0,413107.0,537039.1,123932.1
3496,2207200675,98007,spring,555000.0,577500.0,419000.0,544700.0,125700.0
3499,6751300130,98007,summer,555000.0,597500.0,510500.0,663650.0,153150.0
3503,4040600190,98007,summer,555000.0,597500.0,509500.0,662350.0,152850.0
3505,6751300255,98007,summer,555000.0,597500.0,470000.0,611000.0,141000.0
3508,2159900020,98007,fall,555000.0,525000.0,445000.0,578500.0,133500.0
3511,2207200405,98007,summer,555000.0,597500.0,460000.0,598000.0,138000.0
3523,2207100650,98007,spring,555000.0,577500.0,499990.0,649987.0,149997.0
3526,7923300310,98007,spring,555000.0,577500.0,495000.0,643500.0,148500.0
3527,4040400200,98007,fall,555000.0,525000.0,527500.0,791250.0,263750.0
3530,7923700030,98007,spring,555000.0,577500.0,490000.0,637000.0,147000.0
3537,646500070,98007,fall,555000.0,525000.0,420000.0,546000.0,126000.0
3539,4040400340,98007,fall,555000.0,525000.0,460000.0,598000.0,138000.0
3541,4305200070,98007,spring,555000.0,577500.0,350000.0,455000.0,105000.0
3542,6751100125,98007,summer,555000.0,597500.0,472000.0,613600.0,141600.0
3549,6751300065,98007,spring,555000.0,577500.0,518000.0,673400.0,155400.0
3553,4039400410,98007,fall,555000.0,525000.0,525000.0,787500.0,262500.0
3557,7923300230,98007,spring,555000.0,577500.0,479000.0,622700.0,143700.0
3558,2159900120,98007,summer,555000.0,597500.0,419000.0,544700.0,125700.0
3561,7923700020,98007,fall,555000.0,525000.0,450000.0,585000.0,135000.0
3562,4038400130,98007,summer,555000.0,597500.0,412000.0,535600.0,123600.0
3563,2207200635,98007,summer,555000.0,597500.0,439800.0,571740.0,131940.0
3566,4038300010,98007,fall,555000.0,525000.0,390000.0,507000.0,117000.0
3569,8617000020,98007,winter,555000.0,585340.0,485000.0,630500.0,145500.0
3572,8838900167,98007,spring,555000.0,577500.0,542500.0,705250.0,162750.0
3578,4039400430,98007,spring,555000.0,577500.0,330000.0,429000.0,99000.0
3579,2207100165,98007,spring,555000.0,577500.0,475000.0,617500.0,142500.0
3581,4039300490,98007,summer,555000.0,597500.0,400000.0,520000.0,120000.0
3583,324059076,98007,spring,555000.0,577500.0,430000.0,559000.0,129000.0
3587,1944900090,98007,spring,555000.0,577500.0,462000.0,600600.0,138600.0
3589,4040500100,98007,fall,555000.0,525000.0,539000.0,808500.0,269500.0
3592,7923600330,98007,fall,555000.0,525000.0,520000.0,676000.0,156000.0
3594,7923700330,98007,spring,555000.0,577500.0,510000.0,663000.0,153000.0
3595,2207100740,98007,winter,555000.0,585340.0,463000.0,601900.0,138900.0
3599,6751100205,98007,summer,555000.0,597500.0,450000.0,585000.0,135000.0
3601,9212900260,98115,spring,564750.0,595000.0,468000.0,608400.0,140400.0
3604,9215400105,98115,spring,564750.0,595000.0,450000.0,585000.0,135000.0
3614,2710600045,98115,summer,564750.0,588000.0,460000.0,598000.0,138000.0
3615,5101405124,98115,fall,564750.0,544500.0,435000.0,565500.0,130500.0
3623,3188100400,98115,summer,564750.0,588000.0,530000.0,689000.0,159000.0
3635,6392003490,98115,summer,564750.0,588000.0,433500.0,563550.0,130050.0
3641,8815400105,98115,summer,564750.0,588000.0,500000.0,650000.0,150000.0
3642,5101402482,98115,summer,564750.0,588000.0,520000.0,676000.0,156000.0
3650,434000030,98115,winter,564750.0,521500.0,555000.0,832500.0,277500.0
3665,2464400340,98115,summer,564750.0,588000.0,381500.0,495950.0,114450.0
3679,7920100025,98115,spring,564750.0,595000.0,450000.0,585000.0,135000.0
3696,8024201270,98115,summer,564750.0,588000.0,365000.0,474500.0,109500.0
3704,3544400236,98115,summer,564750.0,588000.0,494000.0,642200.0,148200.0
3728,9137101353,98115,fall,564750.0,544500.0,489000.0,635700.0,146700.0
3731,442000015,98115,summer,564750.0,588000.0,445000.0,578500.0,133500.0
3734,5101404563,98115,summer,564750.0,588000.0,561500.0,729950.0,168450.0
3737,6844702690,98115,spring,564750.0,595000.0,476500.0,619450.0,142950.0
3742,8024201503,98115,summer,564750.0,588000.0,475000.0,617500.0,142500.0
3743,9547205225,98115,summer,564750.0,588000.0,540000.0,702000.0,162000.0
3754,5100402668,98115,winter,564750.0,521500.0,495000.0,643500.0,148500.0
3760,6820100010,98115,summer,564750.0,588000.0,415000.0,539500.0,124500.0
3778,5100404030,98115,winter,564750.0,521500.0,523000.0,784500.0,261500.0
3784,3856900005,98115,fall,564750.0,544500.0,535000.0,695500.0,160500.0
3787,3908100020,98115,summer,564750.0,588000.0,540000.0,702000.0,162000.0
3791,3692900010,98115,fall,564750.0,544500.0,445000.0,578500.0,133500.0
3792,2754700170,98115,summer,564750.0,588000.0,443500.0,576550.0,133050.0
3796,1868901815,98115,summer,564750.0,588000.0,547000.0,711100.0,164100.0
3804,6914700130,98115,summer,564750.0,588000.0,520500.0,676650.0,156150.0
3817,2887702070,98115,fall,564750.0,544500.0,490000.0,637000.0,147000.0
3819,3423600065,98115,summer,564750.0,588000.0,540000.0,702000.0,162000.0
3820,5101400838,98115,fall,564750.0,544500.0,450000.0,585000.0,135000.0
3822,3658700690,98115,spring,564750.0,595000.0,480000.0,624000.0,144000.0
3828,1868903130,98115,winter,564750.0,521500.0,542000.0,813000.0,271000.0
3840,9000025,98115,winter,564750.0,521500.0,496000.0,644800.0,148800.0
3845,5282200015,98115,spring,564750.0,595000.0,525000.0,682500.0,157500.0
3848,5207200360,98115,fall,564750.0,544500.0,420000.0,546000.0,126000.0
3851,5100402644,98115,fall,564750.0,544500.0,525000.0,682500.0,157500.0
3856,2979800845,98115,spring,564750.0,595000.0,501000.0,651300.0,150300.0
3871,5100402782,98115,fall,564750.0,544500.0,511000.0,664300.0,153300.0
3874,5101401816,98115,summer,564750.0,588000.0,505000.0,656500.0,151500.0
3875,2887701420,98115,fall,564750.0,544500.0,489000.0,635700.0,146700.0
3876,1995200200,98115,spring,564750.0,595000.0,313950.0,408135.0,94185.0
3881,3735901600,98115,summer,564750.0,588000.0,435000.0,565500.0,130500.0
3890,5430300106,98115,spring,564750.0,595000.0,460000.0,598000.0,138000.0
3898,5101402435,98115,summer,564750.0,588000.0,312000.0,405600.0,93600.0
3904,9222400565,98115,fall,564750.0,544500.0,474000.0,616200.0,142200.0
3910,5100403754,98115,fall,564750.0,544500.0,420000.0,546000.0,126000.0
3923,6884800262,98115,fall,564750.0,544500.0,535000.0,695500.0,160500.0
3924,8024201525,98115,spring,564750.0,595000.0,427000.0,555100.0,128100.0
3926,2887700875,98115,summer,564750.0,588000.0,344000.0,447200.0,103200.0
3931,5100402767,98115,fall,564750.0,544500.0,397000.0,516100.0,119100.0
3934,9547200790,98115,fall,564750.0,544500.0,518000.0,673400.0,155400.0
3937,6844700975,98115,spring,564750.0,595000.0,529100.0,687830.0,158730.0
3946,9528102060,98115,summer,564750.0,588000.0,516000.0,670800.0,154800.0
3966,2887700995,98115,spring,564750.0,595000.0,530000.0,689000.0,159000.0
3967,1566100450,98115,spring,564750.0,595000.0,505000.0,656500.0,151500.0
3979,2887701251,98115,fall,564750.0,544500.0,392800.0,510640.0,117840.0
4013,5100404761,98115,summer,564750.0,588000.0,547500.0,711750.0,164250.0
4014,5652601155,98115,spring,564750.0,595000.0,564000.0,733200.0,169200.0
4021,2710600080,98115,summer,564750.0,588000.0,525000.0,682500.0,157500.0
4023,1566100130,98115,summer,564750.0,588000.0,319000.0,414700.0,95700.0
4025,5100401315,98115,summer,564750.0,588000.0,395000.0,513500.0,118500.0
4038,5652600427,98115,winter,564750.0,521500.0,420000.0,546000.0,126000.0
4049,3543900380,98115,spring,564750.0,595000.0,395000.0,513500.0,118500.0
4050,446000010,98115,fall,564750.0,544500.0,508500.0,661050.0,152550.0
4059,1868900285,98115,spring,564750.0,595000.0,552000.0,717600.0,165600.0
4062,6392003810,98115,spring,564750.0,595000.0,530000.0,689000.0,159000.0
4067,7974200777,98115,fall,564750.0,544500.0,531000.0,690300.0,159300.0
4070,8024201210,98115,fall,564750.0,544500.0,550000.0,825000.0,275000.0
4071,1868900395,98115,fall,564750.0,544500.0,500000.0,650000.0,150000.0
4073,7177300735,98115,spring,564750.0,595000.0,546000.0,709800.0,163800.0
4082,5100402310,98115,winter,564750.0,521500.0,425000.0,552500.0,127500.0
4084,2979800750,98115,fall,564750.0,544500.0,552000.0,828000.0,276000.0
4088,9221400600,98115,spring,564750.0,595000.0,462000.0,600600.0,138600.0
4092,6820100035,98115,fall,564750.0,544500.0,493000.0,640900.0,147900.0
4093,2887701970,98115,summer,564750.0,588000.0,425000.0,552500.0,127500.0
4094,5210200184,98115,summer,564750.0,588000.0,452000.0,587600.0,135600.0
4096,925049318,98115,summer,564750.0,588000.0,475000.0,617500.0,142500.0
4099,8024202380,98115,fall,564750.0,544500.0,418000.0,543400.0,125400.0
4100,2755200040,98115,summer,564750.0,588000.0,492000.0,639600.0,147600.0
4104,9547202950,98115,fall,564750.0,544500.0,564000.0,846000.0,282000.0
4105,5102400025,98115,summer,564750.0,588000.0,450000.0,585000.0,135000.0
4129,7177300090,98115,spring,564750.0,595000.0,395000.0,513500.0,118500.0
4183,2769600560,98107,spring,529950.0,595000.0,529000.0,687700.0,158700.0
4187,1176001195,98107,summer,529950.0,519500.0,375000.0,487500.0,112500.0
4190,2767600171,98107,spring,529950.0,595000.0,440000.0,572000.0,132000.0
4199,2768100690,98107,spring,529950.0,595000.0,513000.0,666900.0,153900.0
4201,7550801220,98107,winter,529950.0,537500.0,450000.0,585000.0,135000.0
4202,2768301214,98107,winter,529950.0,537500.0,395000.0,513500.0,118500.0
4212,7550800945,98107,fall,529950.0,502500.0,526000.0,789000.0,263000.0
4229,2768100545,98107,fall,529950.0,502500.0,499000.0,648700.0,149700.0
4230,1324300290,98107,winter,529950.0,537500.0,485000.0,630500.0,145500.0
4236,3019300050,98107,summer,529950.0,519500.0,445000.0,578500.0,133500.0
4237,2769602475,98107,spring,529950.0,595000.0,490000.0,637000.0,147000.0
4240,475000080,98107,fall,529950.0,502500.0,515000.0,772500.0,257500.0
4243,1175000073,98107,summer,529950.0,519500.0,500000.0,650000.0,150000.0
4250,2769602840,98107,fall,529950.0,502500.0,450000.0,585000.0,135000.0
4257,2768301490,98107,summer,529950.0,519500.0,402000.0,522600.0,120600.0
4260,1175000110,98107,winter,529950.0,537500.0,506000.0,657800.0,151800.0
4264,2516000475,98107,fall,529950.0,502500.0,455000.0,591500.0,136500.0
4274,2767600921,98107,summer,529950.0,519500.0,405000.0,526500.0,121500.0
4276,452001860,98107,spring,529950.0,595000.0,503000.0,653900.0,150900.0
4281,2516000486,98107,summer,529950.0,519500.0,402500.0,523250.0,120750.0
4286,1176000390,98107,summer,529950.0,519500.0,448000.0,582400.0,134400.0
4292,9287801455,98107,fall,529950.0,502500.0,484950.0,630435.0,145485.0
4303,1982201345,98107,spring,529950.0,595000.0,440000.0,572000.0,132000.0
4305,7551300065,98107,summer,529950.0,519500.0,425000.0,552500.0,127500.0
4307,2768100040,98107,summer,529950.0,519500.0,515000.0,669500.0,154500.0
4310,2768300650,98107,winter,529950.0,537500.0,453000.0,588900.0,135900.0
4318,1819800286,98107,summer,529950.0,519500.0,460000.0,598000.0,138000.0
4323,1175001135,98107,fall,529950.0,502500.0,424000.0,551200.0,127200.0
4325,2769602710,98107,fall,529950.0,502500.0,517950.0,776925.0,258975.0
4337,2767603165,98107,winter,529950.0,537500.0,500000.0,650000.0,150000.0
4340,452001310,98107,summer,529950.0,519500.0,500000.0,650000.0,150000.0
4345,2767600920,98107,fall,529950.0,502500.0,465000.0,604500.0,139500.0
4360,1819800042,98107,fall,529950.0,502500.0,460000.0,598000.0,138000.0
4387,2768100205,98107,summer,529950.0,519500.0,519000.0,674700.0,155700.0
4400,1025039168,98107,fall,529950.0,502500.0,290000.0,377000.0,87000.0
4457,1782000160,98126,spring,395750.0,410000.0,356700.0,463710.0,107010.0
4470,5347200160,98126,spring,395750.0,410000.0,235000.0,305500.0,70500.0
4472,8122101146,98126,fall,395750.0,370000.0,320000.0,416000.0,96000.0
4476,7454000030,98126,summer,395750.0,389250.0,250000.0,325000.0,75000.0
4478,1781500435,98126,summer,395750.0,389250.0,260000.0,338000.0,78000.0
4492,9842300485,98126,spring,395750.0,410000.0,380000.0,494000.0,114000.0
4495,8122600245,98126,fall,395750.0,370000.0,359000.0,466700.0,107700.0
4512,2349300090,98126,spring,395750.0,410000.0,340000.0,442000.0,102000.0
4514,2492200956,98126,summer,395750.0,389250.0,360000.0,468000.0,108000.0
4517,2695600195,98126,fall,395750.0,370000.0,379500.0,569250.0,189750.0
4525,7454000605,98126,summer,395750.0,389250.0,279000.0,362700.0,83700.0
4530,1782000130,98126,spring,395750.0,410000.0,383000.0,497900.0,114900.0
4534,8122100290,98126,summer,395750.0,389250.0,392000.0,588000.0,196000.0
4542,3624039073,98126,spring,395750.0,410000.0,299950.0,389935.0,89985.0
4546,7452500190,98126,fall,395750.0,370000.0,345000.0,448500.0,103500.0
4549,9284801845,98126,summer,395750.0,389250.0,354000.0,460200.0,106200.0
4551,9109000050,98126,summer,395750.0,389250.0,275000.0,357500.0,82500.0
4552,9284802045,98126,summer,395750.0,389250.0,345000.0,448500.0,103500.0
4554,7452500285,98126,summer,395750.0,389250.0,280000.0,364000.0,84000.0
4559,7312400325,98126,summer,395750.0,389250.0,275000.0,357500.0,82500.0
4560,9842300540,98126,summer,395750.0,389250.0,339000.0,440700.0,101700.0
4567,1782000180,98126,fall,395750.0,370000.0,350000.0,455000.0,105000.0
4569,7452500770,98126,fall,395750.0,370000.0,267500.0,347750.0,80250.0
4580,1782500035,98126,summer,395750.0,389250.0,357000.0,464100.0,107100.0
4584,1782000085,98126,fall,395750.0,370000.0,350000.0,455000.0,105000.0
4587,4364200015,98126,winter,395750.0,430000.0,335000.0,435500.0,100500.0
4596,4364200075,98126,summer,395750.0,389250.0,300000.0,390000.0,90000.0
4597,7312900060,98126,summer,395750.0,389250.0,235000.0,305500.0,70500.0
4602,4365200505,98126,fall,395750.0,370000.0,354000.0,460200.0,106200.0
4605,7454000990,98126,fall,395750.0,370000.0,304950.0,396435.0,91485.0
4607,9269200831,98126,summer,395750.0,389250.0,392000.0,588000.0,196000.0
4611,7454000875,98126,spring,395750.0,410000.0,299000.0,388700.0,89700.0
4614,8122100392,98126,fall,395750.0,370000.0,292500.0,380250.0,87750.0
4631,8122100160,98126,fall,395750.0,370000.0,385000.0,577500.0,192500.0
4642,3095000040,98126,fall,395750.0,370000.0,315000.0,409500.0,94500.0
4654,5550300175,98126,winter,395750.0,430000.0,285000.0,370500.0,85500.0
4658,4365200620,98126,spring,395750.0,410000.0,394000.0,512200.0,118200.0
4664,7454000555,98126,winter,395750.0,430000.0,272000.0,353600.0,81600.0
4683,8122100905,98126,summer,395750.0,389250.0,395000.0,592500.0,197500.0
4689,1394300005,98126,spring,395750.0,410000.0,361280.0,469664.0,108384.0
4698,1725800280,98126,summer,395750.0,389250.0,373000.0,484900.0,111900.0
4709,1782500095,98126,spring,395750.0,410000.0,369000.0,479700.0,110700.0
4724,4365200425,98126,summer,395750.0,389250.0,350000.0,455000.0,105000.0
4739,2492200256,98126,fall,395750.0,370000.0,357500.0,464750.0,107250.0
4740,4365200865,98126,fall,395750.0,370000.0,384950.0,577425.0,192475.0
4741,2492201005,98126,summer,395750.0,389250.0,325000.0,422500.0,97500.0
4743,9297300750,98126,fall,395750.0,370000.0,355000.0,461500.0,106500.0
4801,2130702075,98019,fall,401250.0,445000.0,316000.0,410800.0,94800.0
4827,2131701240,98019,winter,401250.0,406250.0,349950.0,454935.0,104985.0
4844,7349800780,98019,summer,401250.0,400000.0,175000.0,227500.0,52500.0
4851,2130410050,98019,spring,401250.0,396000.0,287000.0,373100.0,86100.0
4859,2131701020,98019,spring,401250.0,396000.0,317000.0,412100.0,95100.0
4876,2130700860,98019,spring,401250.0,396000.0,375000.0,487500.0,112500.0
4891,2131200885,98019,summer,401250.0,400000.0,360000.0,468000.0,108000.0
4898,1558100398,98019,spring,401250.0,396000.0,350000.0,455000.0,105000.0
4905,2129700142,98019,summer,401250.0,400000.0,201000.0,261300.0,60300.0
4916,1326069151,98019,winter,401250.0,406250.0,260000.0,338000.0,78000.0
4938,4047200655,98019,spring,401250.0,396000.0,336900.0,437970.0,101070.0
4939,2131700900,98019,summer,401250.0,400000.0,283700.0,368810.0,85110.0
4946,2130400150,98019,fall,401250.0,445000.0,340000.0,442000.0,102000.0
4983,6865200140,98103,spring,550000.0,562500.0,485000.0,630500.0,145500.0
4990,9468200125,98103,summer,550000.0,551000.0,480000.0,624000.0,144000.0
4991,3797001895,98103,spring,550000.0,562500.0,481000.0,625300.0,144300.0
4992,9521101455,98103,summer,550000.0,551000.0,548000.0,712400.0,164400.0
4995,3363900111,98103,winter,550000.0,546500.0,437500.0,568750.0,131250.0
5010,4310700570,98103,winter,550000.0,546500.0,280300.0,364390.0,84090.0
5014,3797001920,98103,summer,550000.0,551000.0,310000.0,403000.0,93000.0
5018,9468200140,98103,summer,550000.0,551000.0,450000.0,585000.0,135000.0
5038,993002325,98103,summer,550000.0,551000.0,430000.0,559000.0,129000.0
5044,1529300160,98103,summer,550000.0,551000.0,405000.0,526500.0,121500.0
5050,3797000830,98103,spring,550000.0,562500.0,425000.0,552500.0,127500.0
5052,3362900696,98103,fall,550000.0,527950.0,415000.0,539500.0,124500.0
5053,9465200181,98103,spring,550000.0,562500.0,475000.0,617500.0,142500.0
